,Region,Country,State,City,Month,Day,Year,AvgTemperature
549672,Asia,Uzbekistan,,Tashkent,2,28,1996,26.0
549673,Asia,Uzbekistan,,Tashkent,2,29,1996,33.4
549674,Asia,Uzbekistan,,Tashkent,3,1,1996,30.6
549675,Asia,Uzbekistan,,Tashkent,3,2,1996,38.6
549676,Asia,Uzbekistan,,Tashkent,3,3,1996,45.7
549677,Asia,Uzbekistan,,Tashkent,3,4,1996,47.7
549678,Asia,Uzbekistan,,Tashkent,3,5,1996,48.2
549679,Asia,Uzbekistan,,Tashkent,3,6,1996,45.0
549680,Asia,Uzbekistan,,Tashkent,3,7,1996,46.2
549681,Asia,Uzbekistan,,Tashkent,3,8,1996,45.4
549682,Asia,Uzbekistan,,Tashkent,3,9,1996,47.8
549683,Asia,Uzbekistan,,Tashkent,3,10,1996,54.7
549684,Asia,Uzbekistan,,Tashkent,3,11,1996,50.3
549685,Asia,Uzbekistan,,Tashkent,3,12,1996,50.0
549686,Asia,Uzbekistan,,Tashkent,3,13,1996,52.2
549687,Asia,Uzbekistan,,Tashkent,3,14,1996,46.4
549688,Asia,Uzbekistan,,Tashkent,3,15,1996,32.0
549689,Asia,Uzbekistan,,Tashkent,3,16,1996,38.5
549690,Asia,Uzbekistan,,Tashkent,3,17,1996,41.3
549691,Asia,Uzbekistan,,Tashkent,3,18,1996,38.5
549692,Asia,Uzbekistan,,Tashkent,3,19,1996,25.2
549693,Asia,Uzbekistan,,Tashkent,3,20,1996,30.6
549694,Asia,Uzbekistan,,Tashkent,3,21,1996,37.6
549695,Asia,Uzbekistan,,Tashkent,3,22,1996,44.4
549696,Asia,Uzbekistan,,Tashkent,3,23,1996,49.5
549697,Asia,Uzbekistan,,Tashkent,3,24,1996,46.6
549698,Asia,Uzbekistan,,Tashkent,3,25,1996,47.9
549699,Asia,Uzbekistan,,Tashkent,3,26,1996,57.9
549700,Asia,Uzbekistan,,Tashkent,3,27,1996,46.2
549701,Asia,Uzbekistan,,Tashkent,3,28,1996,39.9
549702,Asia,Uzbekistan,,Tashkent,3,29,1996,42.0
549703,Asia,Uzbekistan,,Tashkent,3,30,1996,45.0
549704,Asia,Uzbekistan,,Tashkent,3,31,1996,45.9
549705,Asia,Uzbekistan,,Tashkent,4,1,1996,42.4
549706,Asia,Uzbekistan,,Tashkent,4,2,1996,46.3
549707,Asia,Uzbekistan,,Tashkent,4,3,1996,49.6
549708,Asia,Uzbekistan,,Tashkent,4,4,1996,46.6
549709,Asia,Uzbekistan,,Tashkent,4,5,1996,43.9
549710,Asia,Uzbekistan,,Tashkent,4,6,1996,46.6
549711,Asia,Uzbekistan,,Tashkent,4,7,1996,50.0
549712,Asia,Uzbekistan,,Tashkent,4,8,1996,52.5
549713,Asia,Uzbekistan,,Tashkent,4,9,1996,42.8
549714,Asia,Uzbekistan,,Tashkent,4,10,1996,50.0
549715,Asia,Uzbekistan,,Tashkent,4,11,1996,50.2
549716,Asia,Uzbekistan,,Tashkent,4,12,1996,55.1
549717,Asia,Uzbekistan,,Tashkent,4,13,1996,62.7
549718,Asia,Uzbekistan,,Tashkent,4,14,1996,66.2
549719,Asia,Uzbekistan,,Tashkent,4,15,1996,67.2
549720,Asia,Uzbekistan,,Tashkent,4,16,1996,57.9
549721,Asia,Uzbekistan,,Tashkent,4,17,1996,58.9
549722,Asia,Uzbekistan,,Tashkent,4,18,1996,63.5
549723,Asia,Uzbekistan,,Tashkent,4,19,1996,73.7
549724,Asia,Uzbekistan,,Tashkent,4,20,1996,68.0
549725,Asia,Uzbekistan,,Tashkent,4,21,1996,60.0
549726,Asia,Uzbekistan,,Tashkent,4,22,1996,62.1
549727,Asia,Uzbekistan,,Tashkent,4,23,1996,64.2
549728,Asia,Uzbekistan,,Tashkent,4,24,1996,57.9
549729,Asia,Uzbekistan,,Tashkent,4,25,1996,64.4
549730,Asia,Uzbekistan,,Tashkent,4,26,1996,59.0
549731,Asia,Uzbekistan,,Tashkent,4,27,1996,54.4
549732,Asia,Uzbekistan,,Tashkent,4,28,1996,56.9
549733,Asia,Uzbekistan,,Tashkent,4,29,1996,61.1
549734,Asia,Uzbekistan,,Tashkent,4,30,1996,65.4
549735,Asia,Uzbekistan,,Tashkent,5,1,1996,57.1
549736,Asia,Uzbekistan,,Tashkent,5,2,1996,49.8
549737,Asia,Uzbekistan,,Tashkent,5,3,1996,55.2
549738,Asia,Uzbekistan,,Tashkent,5,4,1996,57.5
549739,Asia,Uzbekistan,,Tashkent,5,5,1996,62.6
549740,Asia,Uzbekistan,,Tashkent,5,6,1996,60.6
549741,Asia,Uzbekistan,,Tashkent,5,7,1996,66.0
549742,Asia,Uzbekistan,,Tashkent,5,8,1996,66.0
549743,Asia,Uzbekistan,,Tashkent,5,9,1996,64.4
549744,Asia,Uzbekistan,,Tashkent,5,10,1996,65.5
549745,Asia,Uzbekistan,,Tashkent,5,11,1996,63.6
549746,Asia,Uzbekistan,,Tashkent,5,12,1996,65.5
549747,Asia,Uzbekistan,,Tashkent,5,13,1996,69.6
549748,Asia,Uzbekistan,,Tashkent,5,14,1996,70.2
549749,Asia,Uzbekistan,,Tashkent,5,15,1996,70.2
549750,Asia,Uzbekistan,,Tashkent,5,16,1996,72.7
549751,Asia,Uzbekistan,,Tashkent,5,17,1996,74.3
549752,Asia,Uzbekistan,,Tashkent,5,18,1996,74.6
549753,Asia,Uzbekistan,,Tashkent,5,19,1996,69.2
549754,Asia,Uzbekistan,,Tashkent,5,20,1996,71.9
549755,Asia,Uzbekistan,,Tashkent,5,21,1996,71.7
549756,Asia,Uzbekistan,,Tashkent,5,22,1996,65.1
549757,Asia,Uzbekistan,,Tashkent,5,23,1996,73.5
549758,Asia,Uzbekistan,,Tashkent,5,24,1996,75.3
549759,Asia,Uzbekistan,,Tashkent,5,25,1996,78.4
549760,Asia,Uzbekistan,,Tashkent,5,26,1996,78.9
549761,Asia,Uzbekistan,,Tashkent,5,27,1996,67.3
549762,Asia,Uzbekistan,,Tashkent,5,28,1996,65.3
549763,Asia,Uzbekistan,,Tashkent,5,29,1996,67.0
549764,Asia,Uzbekistan,,Tashkent,5,30,1996,71.6
549765,Asia,Uzbekistan,,Tashkent,5,31,1996,73.2
549766,Asia,Uzbekistan,,Tashkent,6,1,1996,73.6
549767,Asia,Uzbekistan,,Tashkent,6,2,1996,75.2
549768,Asia,Uzbekistan,,Tashkent,6,3,1996,70.7
549769,Asia,Uzbekistan,,Tashkent,6,4,1996,75.8
549770,Asia,Uzbekistan,,Tashkent,6,5,1996,79.2
549771,Asia,Uzbekistan,,Tashkent,6,6,1996,81.7
549772,Asia,Uzbekistan,,Tashkent,6,7,1996,85.2
549773,Asia,Uzbekistan,,Tashkent,6,8,1996,77.6
549774,Asia,Uzbekistan,,Tashkent,6,9,1996,82.4
549775,Asia,Uzbekistan,,Tashkent,6,10,1996,81.8
549776,Asia,Uzbekistan,,Tashkent,6,11,1996,73.2
549777,Asia,Uzbekistan,,Tashkent,6,12,1996,74.7
549778,Asia,Uzbekistan,,Tashkent,6,13,1996,75.9
549779,Asia,Uzbekistan,,Tashkent,6,14,1996,73.2
549780,Asia,Uzbekistan,,Tashkent,6,15,1996,68.4
549781,Asia,Uzbekistan,,Tashkent,6,16,1996,70.5
549782,Asia,Uzbekistan,,Tashkent,6,17,1996,73.6
549783,Asia,Uzbekistan,,Tashkent,6,18,1996,74.8
549784,Asia,Uzbekistan,,Tashkent,6,19,1996,77.5
549785,Asia,Uzbekistan,,Tashkent,6,20,1996,78.5
549786,Asia,Uzbekistan,,Tashkent,6,21,1996,82.1
549787,Asia,Uzbekistan,,Tashkent,6,22,1996,84.3
549788,Asia,Uzbekistan,,Tashkent,6,23,1996,84.6
549789,Asia,Uzbekistan,,Tashkent,6,24,1996,83.0
549790,Asia,Uzbekistan,,Tashkent,6,25,1996,83.1
549791,Asia,Uzbekistan,,Tashkent,6,26,1996,87.0
549792,Asia,Uzbekistan,,Tashkent,6,27,1996,78.6
549793,Asia,Uzbekistan,,Tashkent,6,28,1996,79.3
549794,Asia,Uzbekistan,,Tashkent,6,29,1996,77.1
549795,Asia,Uzbekistan,,Tashkent,6,30,1996,80.7
549796,Asia,Uzbekistan,,Tashkent,7,1,1996,81.1
549797,Asia,Uzbekistan,,Tashkent,7,2,1996,82.8
549798,Asia,Uzbekistan,,Tashkent,7,3,1996,77.6
549799,Asia,Uzbekistan,,Tashkent,7,4,1996,78.9
549800,Asia,Uzbekistan,,Tashkent,7,5,1996,80.2
549801,Asia,Uzbekistan,,Tashkent,7,6,1996,80.4
549802,Asia,Uzbekistan,,Tashkent,7,7,1996,83.1
549803,Asia,Uzbekistan,,Tashkent,7,8,1996,86.4
549804,Asia,Uzbekistan,,Tashkent,7,9,1996,82.6
549805,Asia,Uzbekistan,,Tashkent,7,10,1996,79.7
549806,Asia,Uzbekistan,,Tashkent,7,11,1996,78.2
549807,Asia,Uzbekistan,,Tashkent,7,12,1996,78.0
549808,Asia,Uzbekistan,,Tashkent,7,13,1996,71.6
549809,Asia,Uzbekistan,,Tashkent,7,14,1996,71.8
549810,Asia,Uzbekistan,,Tashkent,7,15,1996,76.1
549811,Asia,Uzbekistan,,Tashkent,7,16,1996,76.9
549812,Asia,Uzbekistan,,Tashkent,7,17,1996,73.9
549813,Asia,Uzbekistan,,Tashkent,7,18,1996,77.7
549814,Asia,Uzbekistan,,Tashkent,7,19,1996,79.5
549815,Asia,Uzbekistan,,Tashkent,7,20,1996,81.5
549816,Asia,Uzbekistan,,Tashkent,7,21,1996,83.0
549817,Asia,Uzbekistan,,Tashkent,7,22,1996,83.5
549818,Asia,Uzbekistan,,Tashkent,7,23,1996,83.3
549819,Asia,Uzbekistan,,Tashkent,7,24,1996,87.4
549820,Asia,Uzbekistan,,Tashkent,7,25,1996,84.6
549821,Asia,Uzbekistan,,Tashkent,7,26,1996,88.9
549822,Asia,Uzbekistan,,Tashkent,7,27,1996,85.9
549823,Asia,Uzbekistan,,Tashkent,7,28,1996,86.4
549824,Asia,Uzbekistan,,Tashkent,7,29,1996,88.3
549825,Asia,Uzbekistan,,Tashkent,7,30,1996,90.4
549826,Asia,Uzbekistan,,Tashkent,7,31,1996,91.0
549827,Asia,Uzbekistan,,Tashkent,8,1,1996,88.8
549828,Asia,Uzbekistan,,Tashkent,8,2,1996,81.9
549829,Asia,Uzbekistan,,Tashkent,8,3,1996,83.2
549830,Asia,Uzbekistan,,Tashkent,8,4,1996,83.2
549831,Asia,Uzbekistan,,Tashkent,8,5,1996,86.4
549832,Asia,Uzbekistan,,Tashkent,8,6,1996,82.9
549833,Asia,Uzbekistan,,Tashkent,8,7,1996,81.7
549834,Asia,Uzbekistan,,Tashkent,8,8,1996,84.4
549835,Asia,Uzbekistan,,Tashkent,8,9,1996,85.4
549836,Asia,Uzbekistan,,Tashkent,8,10,1996,88.8
549837,Asia,Uzbekistan,,Tashkent,8,11,1996,85.1
549838,Asia,Uzbekistan,,Tashkent,8,12,1996,82.5
549839,Asia,Uzbekistan,,Tashkent,8,13,1996,82.3
549840,Asia,Uzbekistan,,Tashkent,8,14,1996,78.6
549841,Asia,Uzbekistan,,Tashkent,8,15,1996,71.9
549842,Asia,Uzbekistan,,Tashkent,8,16,1996,66.1
549843,Asia,Uzbekistan,,Tashkent,8,17,1996,68.4
549844,Asia,Uzbekistan,,Tashkent,8,18,1996,67.6
549845,Asia,Uzbekistan,,Tashkent,8,19,1996,74.3
549846,Asia,Uzbekistan,,Tashkent,8,20,1996,73.1
549847,Asia,Uzbekistan,,Tashkent,8,21,1996,75.0
549848,Asia,Uzbekistan,,Tashkent,8,22,1996,76.8
549849,Asia,Uzbekistan,,Tashkent,8,23,1996,76.6
549850,Asia,Uzbekistan,,Tashkent,8,24,1996,75.5
549851,Asia,Uzbekistan,,Tashkent,8,25,1996,78.7
549852,Asia,Uzbekistan,,Tashkent,8,26,1996,78.2
549853,Asia,Uzbekistan,,Tashkent,8,27,1996,80.9
549854,Asia,Uzbekistan,,Tashkent,8,28,1996,78.7
549855,Asia,Uzbekistan,,Tashkent,8,29,1996,60.2
549856,Asia,Uzbekistan,,Tashkent,8,30,1996,58.3
549857,Asia,Uzbekistan,,Tashkent,8,31,1996,62.9
549858,Asia,Uzbekistan,,Tashkent,9,1,1996,66.9
549859,Asia,Uzbekistan,,Tashkent,9,2,1996,66.9
549860,Asia,Uzbekistan,,Tashkent,9,3,1996,68.3
549861,Asia,Uzbekistan,,Tashkent,9,4,1996,68.8
549862,Asia,Uzbekistan,,Tashkent,9,5,1996,72.4
549863,Asia,Uzbekistan,,Tashkent,9,6,1996,71.0
549864,Asia,Uzbekistan,,Tashkent,9,7,1996,72.8
549865,Asia,Uzbekistan,,Tashkent,9,8,1996,74.4
549866,Asia,Uzbekistan,,Tashkent,9,9,1996,78.9
549867,Asia,Uzbekistan,,Tashkent,9,10,1996,83.8
549868,Asia,Uzbekistan,,Tashkent,9,11,1996,80.1
549869,Asia,Uzbekistan,,Tashkent,9,12,1996,77.6
549870,Asia,Uzbekistan,,Tashkent,9,13,1996,73.8
549871,Asia,Uzbekistan,,Tashkent,9,14,1996,72.8
549872,Asia,Uzbekistan,,Tashkent,9,15,1996,70.6
549873,Asia,Uzbekistan,,Tashkent,9,16,1996,73.2
549874,Asia,Uzbekistan,,Tashkent,9,17,1996,72.1
549875,Asia,Uzbekistan,,Tashkent,9,18,1996,72.2
549876,Asia,Uzbekistan,,Tashkent,9,19,1996,74.9
549877,Asia,Uzbekistan,,Tashkent,9,20,1996,69.4
549878,Asia,Uzbekistan,,Tashkent,9,21,1996,63.8
549879,Asia,Uzbekistan,,Tashkent,9,22,1996,68.9
549880,Asia,Uzbekistan,,Tashkent,9,23,1996,69.2
549881,Asia,Uzbekistan,,Tashkent,9,24,1996,59.6
549882,Asia,Uzbekistan,,Tashkent,9,25,1996,58.2
549883,Asia,Uzbekistan,,Tashkent,9,26,1996,60.5
549884,Asia,Uzbekistan,,Tashkent,9,27,1996,62.5
549885,Asia,Uzbekistan,,Tashkent,9,28,1996,61.9
549886,Asia,Uzbekistan,,Tashkent,9,29,1996,66.1
549887,Asia,Uzbekistan,,Tashkent,9,30,1996,72.0
549888,Asia,Uzbekistan,,Tashkent,10,1,1996,48.0
549889,Asia,Uzbekistan,,Tashkent,10,2,1996,45.7
549890,Asia,Uzbekistan,,Tashkent,10,3,1996,50.3
549891,Asia,Uzbekistan,,Tashkent,10,4,1996,54.7
549892,Asia,Uzbekistan,,Tashkent,10,5,1996,57.3
549893,Asia,Uzbekistan,,Tashkent,10,6,1996,59.1
549894,Asia,Uzbekistan,,Tashkent,10,7,1996,58.9
549895,Asia,Uzbekistan,,Tashkent,10,8,1996,56.2
549896,Asia,Uzbekistan,,Tashkent,10,9,1996,57.8
549897,Asia,Uzbekistan,,Tashkent,10,10,1996,60.4
549898,Asia,Uzbekistan,,Tashkent,10,11,1996,54.7
549899,Asia,Uzbekistan,,Tashkent,10,12,1996,56.3
549900,Asia,Uzbekistan,,Tashkent,10,13,1996,58.2
549901,Asia,Uzbekistan,,Tashkent,10,14,1996,64.6
549902,Asia,Uzbekistan,,Tashkent,10,15,1996,63.5
549903,Asia,Uzbekistan,,Tashkent,10,16,1996,54.5
549904,Asia,Uzbekistan,,Tashkent,10,17,1996,50.3
549905,Asia,Uzbekistan,,Tashkent,10,18,1996,50.7
549906,Asia,Uzbekistan,,Tashkent,10,19,1996,46.4
549907,Asia,Uzbekistan,,Tashkent,10,20,1996,46.5
549908,Asia,Uzbekistan,,Tashkent,10,21,1996,47.5
549909,Asia,Uzbekistan,,Tashkent,10,22,1996,52.5
549910,Asia,Uzbekistan,,Tashkent,10,23,1996,57.0
549911,Asia,Uzbekistan,,Tashkent,10,24,1996,61.3
549912,Asia,Uzbekistan,,Tashkent,10,25,1996,63.3
549913,Asia,Uzbekistan,,Tashkent,10,26,1996,64.6
549914,Asia,Uzbekistan,,Tashkent,10,27,1996,69.4
549915,Asia,Uzbekistan,,Tashkent,10,28,1996,61.0
549916,Asia,Uzbekistan,,Tashkent,10,29,1996,52.2
549917,Asia,Uzbekistan,,Tashkent,10,30,1996,53.1
549918,Asia,Uzbekistan,,Tashkent,10,31,1996,60.4
549919,Asia,Uzbekistan,,Tashkent,11,1,1996,44.1
549920,Asia,Uzbekistan,,Tashkent,11,2,1996,50.9
549921,Asia,Uzbekistan,,Tashkent,11,3,1996,50.4
549922,Asia,Uzbekistan,,Tashkent,11,4,1996,51.1
549923,Asia,Uzbekistan,,Tashkent,11,5,1996,48.8
549924,Asia,Uzbekistan,,Tashkent,11,6,1996,47.4
549925,Asia,Uzbekistan,,Tashkent,11,7,1996,53.9
549926,Asia,Uzbekistan,,Tashkent,11,8,1996,51.5
549927,Asia,Uzbekistan,,Tashkent,11,9,1996,46.0
549928,Asia,Uzbekistan,,Tashkent,11,10,1996,44.7
549929,Asia,Uzbekistan,,Tashkent,11,11,1996,43.1
549930,Asia,Uzbekistan,,Tashkent,11,12,1996,45.1
549931,Asia,Uzbekistan,,Tashkent,11,13,1996,35.8
549932,Asia,Uzbekistan,,Tashkent,11,14,1996,39.1
549933,Asia,Uzbekistan,,Tashkent,11,15,1996,40.1
549934,Asia,Uzbekistan,,Tashkent,11,16,1996,41.5
549935,Asia,Uzbekistan,,Tashkent,11,17,1996,40.3
549936,Asia,Uzbekistan,,Tashkent,11,18,1996,39.7
549937,Asia,Uzbekistan,,Tashkent,11,19,1996,37.8
549938,Asia,Uzbekistan,,Tashkent,11,20,1996,36.6
549939,Asia,Uzbekistan,,Tashkent,11,21,1996,35.0
549940,Asia,Uzbekistan,,Tashkent,11,22,1996,37.2
549941,Asia,Uzbekistan,,Tashkent,11,23,1996,38.9
549942,Asia,Uzbekistan,,Tashkent,11,24,1996,40.0
549943,Asia,Uzbekistan,,Tashkent,11,25,1996,40.2
549944,Asia,Uzbekistan,,Tashkent,11,26,1996,40.6
549945,Asia,Uzbekistan,,Tashkent,11,27,1996,39.9
549946,Asia,Uzbekistan,,Tashkent,11,28,1996,45.3
549947,Asia,Uzbekistan,,Tashkent,11,29,1996,42.6
549948,Asia,Uzbekistan,,Tashkent,11,30,1996,42.2
549949,Asia,Uzbekistan,,Tashkent,12,1,1996,40.2
549950,Asia,Uzbekistan,,Tashkent,12,2,1996,33.2
549951,Asia,Uzbekistan,,Tashkent,12,3,1996,33.3
549952,Asia,Uzbekistan,,Tashkent,12,4,1996,33.1
549953,Asia,Uzbekistan,,Tashkent,12,5,1996,32.4
549954,Asia,Uzbekistan,,Tashkent,12,6,1996,31.2
549955,Asia,Uzbekistan,,Tashkent,12,7,1996,31.5
549956,Asia,Uzbekistan,,Tashkent,12,8,1996,29.1
549957,Asia,Uzbekistan,,Tashkent,12,9,1996,31.1
549958,Asia,Uzbekistan,,Tashkent,12,10,1996,35.9
549959,Asia,Uzbekistan,,Tashkent,12,11,1996,40.8
549960,Asia,Uzbekistan,,Tashkent,12,12,1996,40.9
549961,Asia,Uzbekistan,,Tashkent,12,13,1996,41.9
549962,Asia,Uzbekistan,,Tashkent,12,14,1996,45.3
549963,Asia,Uzbekistan,,Tashkent,12,15,1996,48.3
549964,Asia,Uzbekistan,,Tashkent,12,16,1996,49.7
549965,Asia,Uzbekistan,,Tashkent,12,17,1996,50.8
549966,Asia,Uzbekistan,,Tashkent,12,18,1996,42.6
549967,Asia,Uzbekistan,,Tashkent,12,19,1996,44.0
549968,Asia,Uzbekistan,,Tashkent,12,20,1996,49.7
549969,Asia,Uzbekistan,,Tashkent,12,21,1996,48.4
549970,Asia,Uzbekistan,,Tashkent,12,22,1996,53.4
549971,Asia,Uzbekistan,,Tashkent,12,23,1996,59.9
549972,Asia,Uzbekistan,,Tashkent,12,24,1996,47.1
549973,Asia,Uzbekistan,,Tashkent,12,25,1996,51.9
549974,Asia,Uzbekistan,,Tashkent,12,26,1996,55.2
549975,Asia,Uzbekistan,,Tashkent,12,27,1996,55.6
549976,Asia,Uzbekistan,,Tashkent,12,28,1996,52.3
549977,Asia,Uzbekistan,,Tashkent,12,29,1996,56.0
549978,Asia,Uzbekistan,,Tashkent,12,30,1996,58.5
549979,Asia,Uzbekistan,,Tashkent,12,31,1996,46.1
549980,Asia,Uzbekistan,,Tashkent,1,1,1997,47.0
549981,Asia,Uzbekistan,,Tashkent,1,2,1997,48.6
549982,Asia,Uzbekistan,,Tashkent,1,3,1997,45.4
549983,Asia,Uzbekistan,,Tashkent,1,4,1997,42.7
549984,Asia,Uzbekistan,,Tashkent,1,5,1997,43.4
549985,Asia,Uzbekistan,,Tashkent,1,6,1997,46.2
549986,Asia,Uzbekistan,,Tashkent,1,7,1997,54.3
549987,Asia,Uzbekistan,,Tashkent,1,8,1997,42.1
549988,Asia,Uzbekistan,,Tashkent,1,9,1997,43.5
549989,Asia,Uzbekistan,,Tashkent,1,10,1997,48.3
549990,Asia,Uzbekistan,,Tashkent,1,11,1997,49.9
549991,Asia,Uzbekistan,,Tashkent,1,12,1997,42.8
549992,Asia,Uzbekistan,,Tashkent,1,13,1997,38.3
549993,Asia,Uzbekistan,,Tashkent,1,14,1997,26.4
549994,Asia,Uzbekistan,,Tashkent,1,15,1997,32.5
549995,Asia,Uzbekistan,,Tashkent,1,16,1997,47.5
549996,Asia,Uzbekistan,,Tashkent,1,17,1997,45.0
549997,Asia,Uzbekistan,,Tashkent,1,18,1997,31.8
549998,Asia,Uzbekistan,,Tashkent,1,19,1997,21.2
549999,Asia,Uzbekistan,,Tashkent,1,20,1997,24.7
550000,Asia,Uzbekistan,,Tashkent,1,21,1997,29.9
550001,Asia,Uzbekistan,,Tashkent,1,22,1997,34.4
550002,Asia,Uzbekistan,,Tashkent,1,23,1997,35.0
550003,Asia,Uzbekistan,,Tashkent,1,24,1997,33.8
550004,Asia,Uzbekistan,,Tashkent,1,25,1997,34.7
550005,Asia,Uzbekistan,,Tashkent,1,26,1997,40.3
550006,Asia,Uzbekistan,,Tashkent,1,27,1997,42.1
550007,Asia,Uzbekistan,,Tashkent,1,28,1997,39.1
550008,Asia,Uzbekistan,,Tashkent,1,29,1997,26.8
550009,Asia,Uzbekistan,,Tashkent,1,30,1997,32.0
550010,Asia,Uzbekistan,,Tashkent,1,31,1997,34.6
550011,Asia,Uzbekistan,,Tashkent,2,1,1997,34.8
550012,Asia,Uzbekistan,,Tashkent,2,2,1997,22.1
550013,Asia,Uzbekistan,,Tashkent,2,3,1997,27.6
550014,Asia,Uzbekistan,,Tashkent,2,4,1997,36.5
550015,Asia,Uzbekistan,,Tashkent,2,5,1997,39.3
550016,Asia,Uzbekistan,,Tashkent,2,6,1997,39.9
550017,Asia,Uzbekistan,,Tashkent,2,7,1997,33.1
550018,Asia,Uzbekistan,,Tashkent,2,8,1997,28.7
550019,Asia,Uzbekistan,,Tashkent,2,9,1997,28.5
550020,Asia,Uzbekistan,,Tashkent,2,10,1997,28.9
550021,Asia,Uzbekistan,,Tashkent,2,11,1997,33.4
550022,Asia,Uzbekistan,,Tashkent,2,12,1997,33.3
550023,Asia,Uzbekistan,,Tashkent,2,13,1997,35.8
550024,Asia,Uzbekistan,,Tashkent,2,14,1997,37.5
550025,Asia,Uzbekistan,,Tashkent,2,15,1997,40.2
550026,Asia,Uzbekistan,,Tashkent,2,16,1997,42.5
550027,Asia,Uzbekistan,,Tashkent,2,17,1997,45.1
550028,Asia,Uzbekistan,,Tashkent,2,18,1997,46.0
550029,Asia,Uzbekistan,,Tashkent,2,19,1997,46.8
550030,Asia,Uzbekistan,,Tashkent,2,20,1997,39.4
550031,Asia,Uzbekistan,,Tashkent,2,21,1997,24.5
550032,Asia,Uzbekistan,,Tashkent,2,22,1997,23.0
550033,Asia,Uzbekistan,,Tashkent,2,23,1997,40.4
550034,Asia,Uzbekistan,,Tashkent,2,24,1997,35.6
550035,Asia,Uzbekistan,,Tashkent,2,25,1997,36.9
550036,Asia,Uzbekistan,,Tashkent,2,26,1997,40.8
550037,Asia,Uzbekistan,,Tashkent,2,27,1997,45.3
550038,Asia,Uzbekistan,,Tashkent,2,28,1997,48.3
550039,Asia,Uzbekistan,,Tashkent,3,1,1997,39.7
550040,Asia,Uzbekistan,,Tashkent,3,2,1997,40.5
550041,Asia,Uzbekistan,,Tashkent,3,3,1997,43.3
550042,Asia,Uzbekistan,,Tashkent,3,4,1997,47.8
550043,Asia,Uzbekistan,,Tashkent,3,5,1997,45.5
550044,Asia,Uzbekistan,,Tashkent,3,6,1997,48.0
550045,Asia,Uzbekistan,,Tashkent,3,7,1997,42.5
550046,Asia,Uzbekistan,,Tashkent,3,8,1997,-99.0
550047,Asia,Uzbekistan,,Tashkent,3,9,1997,-99.0
550048,Asia,Uzbekistan,,Tashkent,3,10,1997,38.8
550049,Asia,Uzbekistan,,Tashkent,3,11,1997,-99.0
550050,Asia,Uzbekistan,,Tashkent,3,12,1997,-99.0
550051,Asia,Uzbekistan,,Tashkent,3,13,1997,43.8
550052,Asia,Uzbekistan,,Tashkent,3,14,1997,41.2
550053,Asia,Uzbekistan,,Tashkent,3,15,1997,-99.0
550054,Asia,Uzbekistan,,Tashkent,3,16,1997,-99.0
550055,Asia,Uzbekistan,,Tashkent,3,17,1997,-99.0
550056,Asia,Uzbekistan,,Tashkent,3,18,1997,-99.0
550057,Asia,Uzbekistan,,Tashkent,3,19,1997,-99.0
550058,Asia,Uzbekistan,,Tashkent,3,20,1997,-99.0
550059,Asia,Uzbekistan,,Tashkent,3,21,1997,-99.0
550060,Asia,Uzbekistan,,Tashkent,3,22,1997,-99.0
550061,Asia,Uzbekistan,,Tashkent,3,23,1997,-99.0
550062,Asia,Uzbekistan,,Tashkent,3,24,1997,-99.0
550063,Asia,Uzbekistan,,Tashkent,3,25,1997,-99.0
550064,Asia,Uzbekistan,,Tashkent,3,26,1997,-99.0
550065,Asia,Uzbekistan,,Tashkent,3,27,1997,-99.0
550066,Asia,Uzbekistan,,Tashkent,3,28,1997,-99.0
550067,Asia,Uzbekistan,,Tashkent,3,29,1997,-99.0
550068,Asia,Uzbekistan,,Tashkent,3,30,1997,-99.0
550069,Asia,Uzbekistan,,Tashkent,3,31,1997,-99.0
550070,Asia,Uzbekistan,,Tashkent,4,1,1997,52.5
550071,Asia,Uzbekistan,,Tashkent,4,2,1997,53.3
550072,Asia,Uzbekistan,,Tashkent,4,3,1997,56.5
550073,Asia,Uzbekistan,,Tashkent,4,4,1997,58.3
550074,Asia,Uzbekistan,,Tashkent,4,5,1997,62.9
550075,Asia,Uzbekistan,,Tashkent,4,6,1997,63.8
550076,Asia,Uzbekistan,,Tashkent,4,7,1997,62.8
550077,Asia,Uzbekistan,,Tashkent,4,8,1997,62.1
550078,Asia,Uzbekistan,,Tashkent,4,9,1997,59.3
550079,Asia,Uzbekistan,,Tashkent,4,10,1997,70.1
550080,Asia,Uzbekistan,,Tashkent,4,11,1997,53.0
550081,Asia,Uzbekistan,,Tashkent,4,12,1997,46.5
550082,Asia,Uzbekistan,,Tashkent,4,13,1997,47.5
550083,Asia,Uzbekistan,,Tashkent,4,14,1997,48.5
550084,Asia,Uzbekistan,,Tashkent,4,15,1997,52.4
550085,Asia,Uzbekistan,,Tashkent,4,16,1997,58.8
550086,Asia,Uzbekistan,,Tashkent,4,17,1997,62.3
550087,Asia,Uzbekistan,,Tashkent,4,18,1997,66.3
550088,Asia,Uzbekistan,,Tashkent,4,19,1997,70.7
550089,Asia,Uzbekistan,,Tashkent,4,20,1997,69.5
550090,Asia,Uzbekistan,,Tashkent,4,21,1997,58.1
550091,Asia,Uzbekistan,,Tashkent,4,22,1997,62.5
550092,Asia,Uzbekistan,,Tashkent,4,23,1997,69.3
550093,Asia,Uzbekistan,,Tashkent,4,24,1997,66.3
